codigo,placa,linha,latitude,longitude,dataHora,velocidade,id_migracao_trajeto,sentido,trajeto,hodometro,direcao,datahora
901046,,22,-22.964862,-43.392161,2023-07-21 13:24:37,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],27083.2,,
901047,,51,-23.008629,-43.440502,2023-07-21 13:26:53,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],44492.9,,
901048,,0,-22.964626,-43.391961,2023-07-21 13:00:35,0.0,,,,25480.7,,
901049,,0,-22.964549,-43.39218,2023-07-20 17:01:25,0.0,,,,33163.0,,
901050,,40,-22.964759,-43.391929,2023-07-21 13:36:59,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],23337.1,,
901051,,52,-22.964812,-43.391889,2023-07-21 13:31:37,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],38044.7,,
901052,,41,-22.964778,-43.391935,2023-07-21 13:40:56,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],19810.4,,
901053,,22,-22.964421,-43.391906,2023-07-21 13:17:40,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],19464.6,,
901054,,22,-23.000715,-43.367357,2023-07-21 13:12:06,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],20258.8,191.0,
901055,,51,-22.899204,-43.397689,2023-07-21 13:57:54,55.2,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],45685.1,173.0,
901056,,22,-22.965082,-43.391271,2023-07-21 13:39:48,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],24888.3,,
901057,,22,-23.006729,-43.313848,2023-07-21 13:08:38,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],49961.6,,
901058,,51,-23.008596,-43.440461,2023-07-21 09:25:09,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],42454.2,49.0,
901059,,51,-22.965099,-43.391388,2023-07-21 13:47:04,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],46748.2,,
901060,,51,-23.008771,-43.440635,2023-07-21 13:53:23,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],23612.4,,
901061,,51,-22.966386,-43.396808,2023-07-21 13:58:17,45.1,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],41574.0,215.0,
901062,,51,-22.985217,-43.412923,2023-07-21 13:58:32,59.3,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],45371.7,40.0,
901063,,51,-23.008693,-43.440627,2023-07-21 10:15:12,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],47406.6,,
901064,,22,-23.000884,-43.364324,2023-07-21 13:51:08,13.8,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],48295.6,185.0,
901065,,22,-23.000966,-43.367315,2023-07-21 09:23:02,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],34750.8,,
901066,,22,-23.006556,-43.31416,2023-07-21 13:17:58,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],48849.8,,
901067,,52,-23.006635,-43.314529,2023-07-21 13:31:23,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],40900.5,,
901068,,51,-23.008743,-43.440252,2023-07-21 13:50:11,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],48997.2,,
901069,,22,-23.000868,-43.364965,2023-07-21 13:00:49,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],36594.4,,
901070,,22,-23.006535,-43.315406,2023-07-21 13:43:57,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],39443.7,,
901071,,22,-22.964694,-43.391995,2023-07-21 13:33:46,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],42902.7,,
901072,,52,-23.000993,-43.367508,2023-07-21 13:26:43,0.0,,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],37880.0,,
901073,,22,-23.000986,-43.367432,2023-07-21 13:26:28,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],40728.4,,
901074,,22,-23.000698,-43.364987,2023-07-21 13:23:20,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],38527.9,,
901075,,51,-22.853534,-43.38519,2023-07-21 13:58:37,28.5,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],47673.8,349.0,
901076,,52,-23.00089,-43.367631,2023-07-21 13:45:14,0.0,,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],30688.9,,
901077,,52,-23.000822,-43.367683,2023-07-21 13:22:50,0.0,,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],26022.0,,
901078,,40,-22.965502,-43.391329,2023-07-21 12:05:40,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],33220.699,,
901079,,53,-23.000933,-43.366265,2023-07-21 10:41:45,0.0,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],42746.4,,
901080,,53,-23.000935,-43.366494,2023-07-21 10:47:47,0.0,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],30144.2,88.0,
901081,,53,-23.000983,-43.367725,2023-07-21 13:48:05,0.0,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],41206.1,269.0,
901082,,53,-23.00098,-43.36771,2023-07-21 13:58:11,0.0,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],45707.2,271.0,
901083,,53,-22.982745,-43.365816,2023-07-21 13:58:32,51.9,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],48089.8,181.0,
901084,,53,-22.972151,-43.400476,2023-07-21 13:58:28,21.1,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],50429.5,357.0,
901085,,53,-22.918682,-43.396548,2023-07-21 13:58:31,59.1,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],41865.4,175.0,
901086,,53,-23.000692,-43.367131,2023-07-21 11:47:09,0.0,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],47608.0,118.0,
901087,,22,-23.000956,-43.367348,2023-07-21 12:11:06,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],45817.9,,
901088,,53,-22.884614,-43.399984,2023-07-21 13:58:31,0.0,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],40660.9,183.0,
901089,,53,-22.945003,-43.394183,2023-07-21 13:58:36,60.2,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],44319.1,351.0,
901090,,53,-22.973111,-43.393642,2023-07-21 13:58:35,59.2,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],35350.6,271.0,
901091,,52,-22.96484,-43.392362,2023-07-21 13:32:14,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],30554.1,,
901092,,40,-23.000827,-43.367259,2023-07-21 13:30:49,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],1833.8,,
901093,,51,-22.940028,-43.39472,2023-07-21 13:58:35,33.8,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],27649.1,353.0,
901094,,51,-23.008298,-43.440127,2023-07-21 13:58:28,32.3,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],32031.6,253.0,
901095,,51,-23.008386,-43.440004,2023-07-21 13:15:34,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],34129.7,68.0,
901096,,51,-23.008707,-43.440669,2023-07-21 13:36:15,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],33461.699,63.0,
901097,,22,-23.006693,-43.314773,2023-07-21 13:26:36,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],35147.9,,
901098,,22,-23.000842,-43.367805,2023-07-21 13:06:15,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],26351.1,,
901099,,22,-23.006518,-43.315024,2023-07-21 13:35:40,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],28309.4,,
902002,,41,-22.877985,-43.336303,2023-07-21 13:58:33,0.0,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],19145.4,,
902003,,41,-22.99112,-43.419867,2023-07-21 13:58:20,58.8,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],16688.3,231.0,
902005,,40,-22.96471,-43.391646,2023-07-21 13:24:26,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],18573.9,,
902007,,46,-22.965563,-43.391896,2023-07-21 13:30:47,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],18696.0,,
902008,,40,-23.000779,-43.366162,2023-07-21 10:02:56,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],9823.4,,
902010,,40,-23.000932,-43.36507,2023-07-21 13:34:23,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],10304.0,,
902013,,43,-22.964975,-43.391284,2023-07-21 13:58:36,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],11571.0,,
902016,,41,-22.924757,-43.373729,2023-07-21 13:58:29,34.6,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],17921.5,355.0,
902017,,40,-23.000916,-43.367079,2023-07-21 13:24:01,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],23138.4,,
902018,,40,-22.964492,-43.391849,2023-07-21 13:58:22,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],23379.5,,
902019,,40,-22.965685,-43.391823,2023-07-21 13:13:05,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],17352.6,,
902020,,0,-22.854592,-43.251426,2023-07-21 13:14:11,0.0,,,,30651.1,,
902021,,46,-22.854309,-43.251357,2023-07-21 13:25:47,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],28473.3,26.0,
902022,,46,-22.854256,-43.251767,2023-07-21 13:51:23,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],29989.6,,
902023,,46,-22.854104,-43.251696,2023-07-21 13:31:46,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],24161.5,,
902024,,46,-23.001311,-43.368082,2023-07-21 13:47:06,28.3,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],34240.1,134.0,
902025,,35,-23.001164,-43.366473,2023-07-21 13:23:08,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],9461.5,,
902026,,46,-22.953757,-43.37569,2023-07-21 13:58:33,57.4,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],32820.3,215.0,
902027,,46,-22.854487,-43.251249,2023-07-21 13:51:38,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],32858.5,,
902028,,46,-22.972599,-43.401673,2023-07-21 13:03:21,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],36379.4,,
902029,,43,-22.964545,-43.391626,2023-07-21 13:44:53,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],34347.5,,
902030,,31,-23.000956,-43.366063,2023-07-21 13:54:44,0.0,,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],10827.5,,
902031,,41,-23.007995,-43.43865,2023-07-21 13:58:27,24.8,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],33860.5,11.0,
902032,,46,-22.972285,-43.401397,2023-07-21 13:25:53,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34667.5,,
902033,,43,-22.964488,-43.391745,2023-07-21 13:12:52,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],32107.7,,
902034,,46,-22.854881,-43.252081,2023-07-21 13:20:01,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],33469.1,,
902035,,46,-22.854236,-43.251316,2023-07-21 13:54:36,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],28834.1,,
902036,,46,-22.84122,-43.276189,2023-07-21 13:58:35,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],30889.8,,
902037,,46,-23.001313,-43.365191,2023-07-21 13:58:20,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],35036.6,,
902038,,43,-22.839827,-43.240022,2023-07-21 13:39:03,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],6829.2,,
902039,,41,-22.915454,-43.361352,2023-07-21 13:58:36,0.0,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],32271.0,205.0,
902040,,41,-23.008681,-43.440746,2023-07-21 13:58:34,9.8,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],33229.199,74.0,
902041,,41,-23.008428,-43.440811,2023-07-21 13:34:57,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],33297.0,,
902042,,43,-22.964441,-43.391753,2023-07-21 13:05:46,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],30796.1,,
902043,,46,-22.943271,-43.372264,2023-07-21 13:58:26,60.1,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],27717.5,354.0,
902044,,41,-22.877463,-43.33696,2023-07-21 13:58:34,0.0,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],30371.0,,
902045,,35,-22.841764,-43.253812,2023-07-21 12:24:11,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],6800.6,,
902046,,46,-22.84072,-43.297585,2023-07-21 13:58:35,37.5,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],32654.9,229.0,
902047,,41,-22.880143,-43.341744,2023-07-21 13:58:11,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],24094.7,355.0,
902048,,46,-22.949153,-43.372797,2023-07-21 13:57:53,34.1,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],23450.1,199.0,
902049,,46,-22.972396,-43.40139,2023-07-21 13:37:01,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34577.1,,
902050,,46,-22.854836,-43.251942,2023-07-21 13:38:01,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],30417.7,,
902051,,46,-23.000942,-43.366268,2023-07-21 13:22:30,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],32033.8,,
902052,,46,-22.97249,-43.401628,2023-07-21 13:44:34,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34856.6,,
902053,,46,-22.917424,-43.363386,2023-07-21 13:58:24,43.1,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],32406.9,59.0,
902054,,43,-22.964623,-43.391694,2023-07-21 12:58:10,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],34480.7,,
902055,,46,-22.972217,-43.401398,2023-07-21 11:51:52,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],170.1,,
902056,,46,-22.841423,-43.276882,2023-07-21 13:58:22,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],33751.3,,
902057,,46,-22.973193,-43.385353,2023-07-21 13:58:32,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],27749.5,270.0,
902058,,46,-22.857029,-43.329227,2023-07-21 13:58:34,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],32765.5,11.0,
902059,,43,-22.839623,-43.240363,2023-07-21 13:54:45,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],34476.9,,
902060,,46,-22.854247,-43.251837,2023-07-21 13:53:03,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],29548.8,,
902061,,46,-22.854711,-43.252104,2023-07-21 13:00:09,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],28945.7,,
902062,,46,-22.915172,-43.361173,2023-07-21 13:58:36,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],31874.7,211.0,
902063,,46,-22.972272,-43.401344,2023-07-21 12:59:54,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],32468.0,,
902064,,46,-22.839853,-43.240068,2023-07-21 09:11:44,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],0.0,,
902065,,41,-23.008378,-43.4406,2023-07-21 13:53:28,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],34273.3,,
902066,,46,-23.000711,-43.367678,2023-07-21 13:31:28,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],30116.2,,
902067,,46,-22.852283,-43.315852,2023-07-21 13:58:36,29.5,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],32620.3,264.0,
902068,,43,-22.83971,-43.240267,2023-07-21 13:40:03,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],34277.1,,
902069,,43,-22.839816,-43.240148,2023-07-21 13:03:24,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],31844.4,,
902070,,43,-22.964521,-43.391732,2023-07-21 13:34:44,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],35141.3,,
902071,,46,-22.8462,-43.303018,2023-07-21 13:58:31,49.2,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],34203.8,61.0,
902072,,46,-22.972414,-43.401344,2023-07-21 13:19:26,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],31693.0,,
902073,,31,-23.000702,-43.366402,2023-07-21 13:05:31,0.0,,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],9211.1,,
902074,,31,-23.000795,-43.365869,2023-07-21 12:55:40,0.0,,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],9513.7,,
902075,,31,-23.000669,-43.366283,2023-07-21 13:31:09,0.0,,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],13676.5,,
902076,,46,-22.854757,-43.251964,2023-07-21 13:32:56,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],27384.0,,
902077,,46,-22.889042,-43.346264,2023-07-21 13:58:21,17.1,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],33762.3,30.0,
902078,,31,-22.965716,-43.391379,2023-07-21 12:07:12,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],9843.9,155.0,
902079,,46,-22.854248,-43.251655,2023-07-21 12:59:40,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],30365.6,,
902080,,46,-22.922632,-43.372766,2023-07-21 13:58:33,39.3,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],32934.5,249.0,
902081,,31,-22.964695,-43.391651,2023-07-21 13:14:26,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],11035.8,,
902082,,35,-22.972408,-43.401619,2023-07-21 09:36:27,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],10143.1,,
902083,,35,-23.000646,-43.366262,2023-07-21 13:53:23,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],4821.2,,
902084,,35,-22.885597,-43.343521,2023-07-21 13:58:29,37.6,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],11172.5,219.0,
902085,,46,-22.972332,-43.401392,2023-07-21 13:44:45,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],33425.9,,
902086,,31,-22.964556,-43.39169,2023-07-21 13:42:32,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],10733.9,,
902087,,35,-22.881275,-43.341678,2023-07-21 13:58:22,35.7,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],9633.7,10.0,
902088,,31,-22.964891,-43.391773,2023-07-21 13:01:24,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],9547.4,,
902089,,35,-22.972638,-43.401493,2023-07-21 13:17:58,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],9196.2,,
902090,,35,-23.000651,-43.365561,2023-07-21 12:57:37,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],14167.7,,
902091,,31,-22.964873,-43.391711,2023-07-21 13:32:17,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],13647.5,,
902092,,35,-22.990127,-43.365716,2023-07-21 13:58:27,54.4,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],6775.8,1.0,
902093,,31,-22.964492,-43.391774,2023-07-21 12:59:35,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],8372.9,,
902094,,35,-22.876908,-43.329942,2023-07-21 13:48:12,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],8474.7,,
902095,,35,-22.842711,-43.254093,2023-07-21 13:37:51,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],7511.5,,
902096,,35,-22.973371,-43.376959,2023-07-21 13:58:25,42.7,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],13551.8,90.0,
902097,,35,-22.878555,-43.336344,2023-07-21 13:56:12,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],10553.3,338.0,
902098,,35,-22.937095,-43.371882,2023-07-21 13:58:27,32.2,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],8148.8,21.0,
902099,,35,-22.878556,-43.336343,2023-07-21 13:58:30,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],10828.1,,
902100,,31,-23.000766,-43.366111,2023-07-21 13:47:07,0.0,,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],12778.8,,
902101,,35,-22.918486,-43.365335,2023-07-21 13:58:34,44.7,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],9340.7,238.0,
902102,,35,-23.000751,-43.366377,2023-07-21 12:26:03,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],12181.4,,
902103,,35,-22.876609,-43.330023,2023-07-21 13:58:26,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],11567.4,,
902104,,31,-22.876947,-43.330469,2023-07-21 12:01:37,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],8023.7,,
902105,,31,-23.000735,-43.366185,2023-07-21 12:56:44,0.0,,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],9711.4,,
902106,,35,-22.970411,-43.389368,2023-07-21 13:58:14,48.1,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],11524.9,127.0,
902107,,35,-22.968555,-43.390722,2023-07-21 13:58:22,19.8,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],8693.4,359.0,
902108,,35,-22.876351,-43.330483,2023-07-21 13:12:13,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],6810.7,,
902109,,35,-23.001402,-43.367247,2023-07-21 13:53:46,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],11095.8,84.0,
902110,,35,-22.972361,-43.401649,2023-07-21 13:30:36,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],8109.1,,
902111,,35,-23.001392,-43.367033,2023-07-21 10:12:50,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],9700.6,86.0,
902112,,35,-22.925377,-43.373741,2023-07-21 13:58:25,18.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],10892.8,350.0,
902113,,35,-22.972575,-43.401645,2023-07-21 13:22:03,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],8337.7,,
902114,,31,-22.964559,-43.391741,2023-07-21 13:37:16,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],8369.4,,
902115,,31,-23.000701,-43.366001,2023-07-21 13:13:18,0.0,,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],14180.8,,
902116,,35,-22.935344,-43.37181,2023-07-21 13:58:34,7.8,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],10385.2,148.0,
902117,,35,-22.972346,-43.401656,2023-07-21 13:17:59,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],9765.4,,
902118,,35,-22.876411,-43.329761,2023-07-21 13:58:23,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],7428.6,,
902119,,35,-22.876392,-43.330407,2023-07-21 13:13:33,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],7215.6,,
903000,,50,-23.000028,-43.361099,2023-07-21 13:58:33,4.9,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],30439.6,76.0,
903001,,42,-22.876843,-43.330187,2023-07-21 11:35:28,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],45925.9,6.0,
903002,,42,-22.857479,-43.258168,2023-07-21 13:58:26,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],5360.9,250.0,
903003,,42,-22.811271,-43.248475,2023-07-21 13:58:25,42.4,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],39780.4,125.0,
903004,,50,-22.971931,-43.400686,2023-07-21 13:48:35,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],37885.1,,
903005,,42,-22.838407,-43.284413,2023-07-21 13:56:16,21.7,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],37410.8,307.0,
903006,,42,-22.872791,-43.336247,2023-07-21 13:58:28,0.0,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],45267.1,338.0,
903007,,50,-23.004255,-43.321894,2023-07-21 13:58:34,40.8,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],40263.3,118.0,
903008,,42,-22.839256,-43.24,2023-07-21 13:58:18,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],46882.6,293.0,
903009,,38,-22.876267,-43.329467,2023-07-21 07:18:06,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],45783.3,358.0,
903010,,46,-22.83988,-43.239324,2023-07-21 13:58:23,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],42362.0,145.0,
